"object","total_cards","has_more","next_page","data__object","data__id","data__oracle_id","data__multiverse_ids__001","data__multiverse_ids__002","data__mtgo_id","data__arena_id","data__tcgplayer_id","data__name","data__lang","data__released_at","data__uri","data__scryfall_uri","data__layout","data__highres_image","data__image_uris__small","data__image_uris__normal","data__image_uris__large","data__image_uris__png","data__image_uris__art_crop","data__image_uris__border_crop","data__mana_cost","data__cmc","data__type_line","data__oracle_text","data__loyalty","data__power","data__toughness","data__colors__001","data__colors__002","data__colors__003","data__color_identity__001","data__all_parts__object","data__all_parts__id","data__all_parts__component","data__all_parts__name","data__all_parts__type_line","data__all_parts__uri","data__color_identity__002","data__color_identity__003","data__card_faces__object","data__card_faces__name","data__card_faces__mana_cost","data__card_faces__type_line","data__card_faces__oracle_text","data__card_faces__colors__001","data__card_faces__colors__002","data__card_faces__colors__003","data__card_faces__color_indicator__001","data__card_faces__color_indicator__002","data__card_faces__color_indicator__003","data__card_faces__loyalty","data__card_faces__power","data__card_faces__toughness","data__card_faces__artist","data__card_faces__illustration_id","data__card_faces__image_uris__small","data__card_faces__image_uris__normal","data__card_faces__image_uris__large","data__card_faces__image_uris__png","data__card_faces__image_uris__art_crop","data__card_faces__image_uris__border_crop","data__legalities__standard","data__legalities__future","data__legalities__frontier","data__legalities__modern","data__legalities__legacy","data__legalities__pauper","data__legalities__vintage","data__legalities__penny","data__legalities__commander","data__legalities__duel","data__legalities__oldschool","data__games__001","data__games__002","data__games__003","data__reserved","data__foil","data__nonfoil","data__oversized","data__promo","data__reprint","data__set","data__set_name","data__set_uri","data__set_search_uri","data__scryfall_set_uri","data__rulings_uri","data__prints_search_uri","data__collector_number","data__digital","data__rarity","data__flavor_text","data__illustration_id","data__artist","data__border_color","data__frame","data__frame_effect","data__full_art","data__story_spotlight","data__edhrec_rank","data__prices__usd","data__prices__usd_foil","data__prices__eur","data__prices__tix","data__related_uris__gatherer","data__related_uris__tcgplayer_decks","data__related_uris__edhrec","data__related_uris__mtgtop8","data__purchase_uris__tcgplayer","data__purchase_uris__cardmarket","data__purchase_uris__cardhoarder"
"","","","","card","7e1e0f13-35a6-4a5e-8666-47bc5c275be7","6a077a9b-d725-4b14-957f-1586db2adf59","447147","","68183","67702","166704","Dwarven Priest","en","2018-07-13","https://api.scryfall.com/cards/7e1e0f13-35a6-4a5e-8666-47bc5c275be7","https://scryfall.com/card/m19/11/dwarven-priest?utm_source=api","normal","True","https://img.scryfall.com/cards/small/en/m19/11.jpg?1531450760","https://img.scryfall.com/cards/normal/en/m19/11.jpg?1531450760","https://img.scryfall.com/cards/large/en/m19/11.jpg?1531450760","https://img.scryfall.com/cards/png/en/m19/11.png?1531450760","https://img.scryfall.com/cards/art_crop/en/m19/11.jpg?1531450760","https://img.scryfall.com/cards/border_crop/en/m19/11.jpg?1531450760","{3},{W}","4.0","Creature — Dwarf Cleric","When Dwarven Priest enters the battlefield, you gain 1 life for each creature you control.","","2","4","W","","","W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","legal","legal","legal","legal","legal","legal","legal","legal","legal","legal","not_legal","arena","mtgo","paper","False","True","True","False","False","False","m19","Core Set 2019","https://api.scryfall.com/sets/2f5f2509-56db-414d-9a7e-6e312ec3760c","https://api.scryfall.com/cards/search?order=set&q=e%3Am19&unique=prints","https://scryfall.com/sets/m19?utm_source=api","https://api.scryfall.com/cards/7e1e0f13-35a6-4a5e-8666-47bc5c275be7/rulings","https://api.scryfall.com/cards/search?order=released&q=oracleid%3A6a077a9b-d725-4b14-957f-1586db2adf59&unique=prints","11","False","common","""These storied halls are under my protection.""","beed1401-77ce-4223-ade2-f8eff7e027d7","Even Amundsen","black","2015","","False","False","8188","0.02","0.13","0.02","0.01","https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=447147","https://decks.tcgplayer.com/magic/deck/search?contains=Dwarven+Priest&page=1&partner=Scryfall&utm_campaign=affiliate&utm_medium=scryfall&utm_source=scryfall","http://edhrec.com/route/?cc=Dwarven+Priest","http://mtgtop8.com/search?MD_check=1&SB_check=1&cards=Dwarven+Priest","https://shop.tcgplayer.com/product/productsearch?id=166704&partner=Scryfall&utm_campaign=affiliate&utm_medium=scryfall&utm_source=scryfall","https://www.cardmarket.com/en/Magic/Products/Singles/Core-2019/Dwarven-Priest?referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall","https://www.cardhoarder.com/cards/68183?affiliate_id=scryfall&ref=card-profile&utm_campaign=affiliate&utm_medium=card&utm_source=scryfall"
"","","","","card","cb38f190-30f0-49ca-99c3-d3cdf21075e8","48a8fce6-b493-4b1d-8ac8-2a4f4b4781b5","447189","","68267","67786","166705","Dwindle","en","2018-07-13","https://api.scryfall.com/cards/cb38f190-30f0-49ca-99c3-d3cdf21075e8","https://scryfall.com/card/m19/53/dwindle?utm_source=api","normal","True","https://img.scryfall.com/cards/small/en/m19/53.jpg?1538666036","https://img.scryfall.com/cards/normal/en/m19/53.jpg?1538666036","https://img.scryfall.com/cards/large/en/m19/53.jpg?1538666036","https://img.scryfall.com/cards/png/en/m19/53.png?1538666036","https://img.scryfall.com/cards/art_crop/en/m19/53.jpg?1538666036","https://img.scryfall.com/cards/border_crop/en/m19/53.jpg?1538666036","{2},{U}","3.0","Enchantment — Aura","Enchant creature\nEnchanted creature gets -6/-0.\nWhen enchanted creature blocks, destroy it. (The attacking creature remains blocked.)","","","","U","","","U","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","legal","legal","legal","legal","legal","legal","legal","legal","legal","legal","not_legal","arena","mtgo","paper","False","True","True","False","False","False","m19","Core Set 2019","https://api.scryfall.com/sets/2f5f2509-56db-414d-9a7e-6e312ec3760c","https://api.scryfall.com/cards/search?order=set&q=e%3Am19&unique=prints","https://scryfall.com/sets/m19?utm_source=api","https://api.scryfall.com/cards/cb38f190-30f0-49ca-99c3-d3cdf21075e8/rulings","https://api.scryfall.com/cards/search?order=released&q=oracleid%3A48a8fce6-b493-4b1d-8ac8-2a4f4b4781b5&unique=prints","53","False","common","The collection didn't have room to expand, so the wizard improvised a solution.","d044f5eb-f432-4224-9bbd-5f5773c121c7","Ryan Pancoast","black","2015","","False","False","11471","0.03","0.10","0.02","0.04","https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=447189","https://decks.tcgplayer.com/magic/deck/search?contains=Dwindle&page=1&partner=Scryfall&utm_campaign=affiliate&utm_medium=scryfall&utm_source=scryfall","http://edhrec.com/route/?cc=Dwindle","http://mtgtop8.com/search?MD_check=1&SB_check=1&cards=Dwindle","https://shop.tcgplayer.com/product/productsearch?id=166705&partner=Scryfall&utm_campaign=affiliate&utm_medium=scryfall&utm_source=scryfall","https://www.cardmarket.com/en/Magic/Products/Singles/Core-2019/Dwindle?referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall","https://www.cardhoarder.com/cards/68267?affiliate_id=scryfall&ref=card-profile&utm_campaign=affiliate&utm_medium=card&utm_source=scryfall"
"","","","","card","60bee89d-d916-4095-830f-6270f8c4f0d8","da952213-9a3c-4e13-bc5a-55d1e5dbaa5b","447275","","68439","67958","168470","Electrify","en","2018-07-13","https://api.scryfall.com/cards/60bee89d-d916-4095-830f-6270f8c4f0d8","https://scryfall.com/card/m19/139/electrify?utm_source=api","normal","True","https://img.scryfall.com/cards/small/en/m19/139.jpg?1531452394","https://img.scryfall.com/cards/normal/en/m19/139.jpg?1531452394","https://img.scryfall.com/cards/large/en/m19/139.jpg?1531452394","https://img.scryfall.com/cards/png/en/m19/139.png?1531452394","https://img.scryfall.com/cards/art_crop/en/m19/139.jpg?1531452394","https://img.scryfall.com/cards/border_crop/en/m19/139.jpg?1531452394","{3},{R}","4.0","Instant","Electrify deals 4 damage to target creature.","","","","R","","","R","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","legal","legal","legal","legal","legal","legal","legal","legal","legal","legal","not_legal","arena","mtgo","paper","False","True","True","False","False","True","m19","Core Set 2019","https://api.scryfall.com/sets/2f5f2509-56db-414d-9a7e-6e312ec3760c","https://api.scryfall.com/cards/search?order=set&q=e%3Am19&unique=prints","https://scryfall.com/sets/m19?utm_source=api","https://api.scryfall.com/cards/60bee89d-d916-4095-830f-6270f8c4f0d8/rulings","https://api.scryfall.com/cards/search?order=released&q=oracleid%3Ada952213-9a3c-4e13-bc5a-55d1e5dbaa5b&unique=prints","139","False","common","""Some hid from the storm. I embraced it and learned its name.""","9134ebde-75e2-4a51-95dc-3d3641696da7","Craig J Spearing","black","2015","","False","False","10872","0.02","0.17","0.02","0.01","https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=447275","https://decks.tcgplayer.com/magic/deck/search?contains=Electrify&page=1&partner=Scryfall&utm_campaign=affiliate&utm_medium=scryfall&utm_source=scryfall","http://edhrec.com/route/?cc=Electrify","http://mtgtop8.com/search?MD_check=1&SB_check=1&cards=Electrify","https://shop.tcgplayer.com/product/productsearch?id=168470&partner=Scryfall&utm_campaign=affiliate&utm_medium=scryfall&utm_source=scryfall","https://www.cardmarket.com/en/Magic/Products/Singles/Core-2019/Electrify?referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall","https://www.cardhoarder.com/cards/68439?affiliate_id=scryfall&ref=card-profile&utm_campaign=affiliate&utm_medium=card&utm_source=scryfall"
"","","","","card","4da3b0bc-84da-4b85-992b-d0700c97157c","a8f5440e-5d4b-420a-8cfd-27a3c72be0d2","447315","","68519","68038","168678","Elvish Clancaller","en","2018-07-13","https://api.scryfall.com/cards/4da3b0bc-84da-4b85-992b-d0700c97157c","https://scryfall.com/card/m19/179/elvish-clancaller?utm_source=api","normal","True","https://img.scryfall.com/cards/small/en/m19/179.jpg?1531450797","https://img.scryfall.com/cards/normal/en/m19/179.jpg?1531450797","https://img.scryfall.com/cards/large/en/m19/179.jpg?1531450797","https://img.scryfall.com/cards/png/en/m19/179.png?1531450797","https://img.scryfall.com/cards/art_crop/en/m19/179.jpg?1531450797","https://img.scryfall.com/cards/border_crop/en/m19/179.jpg?1531450797","{G},{G}","2.0","Creature — Elf Druid","Other Elves you control get +1/+1.\n{4},{G},{G}, {T}: Search your library for a card named Elvish Clancaller, put it onto the battlefield, then shuffle your library.","","1","1","G","","","G","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","legal","legal","legal","legal","legal","not_legal","legal","not_legal","legal","legal","not_legal","arena","mtgo","paper","False","True","True","False","False","False","m19","Core Set 2019","https://api.scryfall.com/sets/2f5f2509-56db-414d-9a7e-6e312ec3760c","https://api.scryfall.com/cards/search?order=set&q=e%3Am19&unique=prints","https://scryfall.com/sets/m19?utm_source=api","https://api.scryfall.com/cards/4da3b0bc-84da-4b85-992b-d0700c97157c/rulings","https://api.scryfall.com/cards/search?order=released&q=oracleid%3Aa8f5440e-5d4b-420a-8cfd-27a3c72be0d2&unique=prints","179","False","rare","No single root feeds the forest.","961d85bc-18eb-4dbe-8d58-53e0a78d3ee5","Matt Stewart","black","2015","","False","False","4010","2.16","3.91","2.34","0.30","https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=447315","https://decks.tcgplayer.com/magic/deck/search?contains=Elvish+Clancaller&page=1&partner=Scryfall&utm_campaign=affiliate&utm_medium=scryfall&utm_source=scryfall","http://edhrec.com/route/?cc=Elvish+Clancaller","http://mtgtop8.com/search?MD_check=1&SB_check=1&cards=Elvish+Clancaller","https://shop.tcgplayer.com/product/productsearch?id=168678&partner=Scryfall&utm_campaign=affiliate&utm_medium=scryfall&utm_source=scryfall","https://www.cardmarket.com/en/Magic/Products/Singles/Core-2019/Elvish-Clancaller?referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall","https://www.cardhoarder.com/cards/68519?affiliate_id=scryfall&ref=card-profile&utm_campaign=affiliate&utm_medium=card&utm_source=scryfall"
"","","","","card","d0299b00-b16c-4e7d-b67a-ec160ea81a54","71d14755-b81d-4aec-b94d-1637884a5844","447316","","68521","68040","168613","Elvish Rejuvenator","en","2018-07-13","https://api.scryfall.com/cards/d0299b00-b16c-4e7d-b67a-ec160ea81a54","https://scryfall.com/card/m19/180/elvish-rejuvenator?utm_source=api","normal","True","https://img.scryfall.com/cards/small/en/m19/180.jpg?1531450806","https://img.scryfall.com/cards/normal/en/m19/180.jpg?1531450806","https://img.scryfall.com/cards/large/en/m19/180.jpg?1531450806","https://img.scryfall.com/cards/png/en/m19/180.png?1531450806","https://img.scryfall.com/cards/art_crop/en/m19/180.jpg?1531450806","https://img.scryfall.com/cards/border_crop/en/m19/180.jpg?1531450806","{2},{G}","3.0","Creature — Elf Druid","When Elvish Rejuvenator enters the battlefield, look at the top five cards of your library. You may put a land card from among them onto the battlefield tapped. Put the rest on the bottom of your library in a random order.","","1","1","G","","","G","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","legal","legal","legal","legal","legal","legal","legal","legal","legal","legal","not_legal","arena","mtgo","paper","False","True","True","False","False","False","m19","Core Set 2019","https://api.scryfall.com/sets/2f5f2509-56db-414d-9a7e-6e312ec3760c","https://api.scryfall.com/cards/search?order=set&q=e%3Am19&unique=prints","https://scryfall.com/sets/m19?utm_source=api","https://api.scryfall.com/cards/d0299b00-b16c-4e7d-b67a-ec160ea81a54/rulings","https://api.scryfall.com/cards/search?order=released&q=oracleid%3A71d14755-b81d-4aec-b94d-1637884a5844&unique=prints","180","False","common","","13b9cc94-8c08-47a7-9805-909a0c519720","Winona Nelson","black","2015","","False","False","1151","0.14","0.45","0.08","0.01","https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=447316","https://decks.tcgplayer.com/magic/deck/search?contains=Elvish+Rejuvenator&page=1&partner=Scryfall&utm_campaign=affiliate&utm_medium=scryfall&utm_source=scryfall","http://edhrec.com/route/?cc=Elvish+Rejuvenator","http://mtgtop8.com/search?MD_check=1&SB_check=1&cards=Elvish+Rejuvenator","https://shop.tcgplayer.com/product/productsearch?id=168613&partner=Scryfall&utm_campaign=affiliate&utm_medium=scryfall&utm_source=scryfall","https://www.cardmarket.com/en/Magic/Products/Search?referrer=scryfall&searchString=Elvish+Rejuvenator&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall","https://www.cardhoarder.com/cards/68521?affiliate_id=scryfall&ref=card-profile&utm_campaign=affiliate&utm_medium=card&utm_source=scryfall"
"","","","","card","6e0def77-3528-40fb-a6b2-c3d1e31ade65","62007675-8a0d-4211-83b2-0daf3641dedc","447352","","68593","68112","169249","Enigma Drake","en","2018-07-13","https://api.scryfall.com/cards/6e0def77-3528-40fb-a6b2-c3d1e31ade65","https://scryfall.com/card/m19/216/enigma-drake?utm_source=api","normal","True","https://img.scryfall.com/cards/small/en/m19/216.jpg?1531451148","https://img.scryfall.com/cards/normal/en/m19/216.jpg?1531451148","https://img.scryfall.com/cards/large/en/m19/216.jpg?1531451148","https://img.scryfall.com/cards/png/en/m19/216.png?1531451148","https://img.scryfall.com/cards/art_crop/en/m19/216.jpg?1531451148","https://img.scryfall.com/cards/border_crop/en/m19/216.jpg?1531451148","{1},{U},{R}","3.0","Creature — Drake","Flying\nEnigma Drake's power is equal to the number of instant and sorcery cards in your graveyard.","","*","4","R","U","","R","","","","","","","U","","","","","","","","","","","","","","","","","","","","","","","","legal","legal","legal","legal","legal","not_legal","legal","not_legal","legal","legal","not_legal","arena","mtgo","paper","False","True","True","False","False","True","m19","Core Set 2019","https://api.scryfall.com/sets/2f5f2509-56db-414d-9a7e-6e312ec3760c","https://api.scryfall.com/cards/search?order=set&q=e%3Am19&unique=prints","https://scryfall.com/sets/m19?utm_source=api","https://api.scryfall.com/cards/6e0def77-3528-40fb-a6b2-c3d1e31ade65/rulings","https://api.scryfall.com/cards/search?order=released&q=oracleid%3A62007675-8a0d-4211-83b2-0daf3641dedc&unique=prints","216","False","uncommon","Many initiates believe it possesses secrets beyond imagining. Many have become meals trying to learn them.","71571858-3b29-43fe-ad94-b32448054a4a","Steve Argyle","black","2015","","False","False","3815","0.43","1.50","0.24","0.04","https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=447352","https://decks.tcgplayer.com/magic/deck/search?contains=Enigma+Drake&page=1&partner=Scryfall&utm_campaign=affiliate&utm_medium=scryfall&utm_source=scryfall","http://edhrec.com/route/?cc=Enigma+Drake","http://mtgtop8.com/search?MD_check=1&SB_check=1&cards=Enigma+Drake","https://shop.tcgplayer.com/product/productsearch?id=169249&partner=Scryfall&utm_campaign=affiliate&utm_medium=scryfall&utm_source=scryfall","https://www.cardmarket.com/en/Magic/Products/Singles/Core-2019/Enigma-Drake?referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall","https://www.cardhoarder.com/cards/68593?affiliate_id=scryfall&ref=card-profile&utm_campaign=affiliate&utm_medium=card&utm_source=scryfall"
"","","","","card","40b03528-f4ec-4825-ba4c-c485cb4eab3a","bdb319a6-a1cd-44f5-999d-af1bb55b2fc4","447231","","68351","67870","169073","Epicure of Blood","en","2018-07-13","https://api.scryfall.com/cards/40b03528-f4ec-4825-ba4c-c485cb4eab3a","https://scryfall.com/card/m19/95/epicure-of-blood?utm_source=api","normal","True","https://img.scryfall.com/cards/small/en/m19/95.jpg?1531451887","https://img.scryfall.com/cards/normal/en/m19/95.jpg?1531451887","https://img.scryfall.com/cards/large/en/m19/95.jpg?1531451887","https://img.scryfall.com/cards/png/en/m19/95.png?1531451887","https://img.scryfall.com/cards/art_crop/en/m19/95.jpg?1531451887","https://img.scryfall.com/cards/border_crop/en/m19/95.jpg?1531451887","{4},{B}","5.0","Creature — Vampire","Whenever you gain life, each opponent loses 1 life.","","4","4","B","","","B","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","legal","legal","legal","legal","legal","legal","legal","legal","legal","legal","not_legal","arena","mtgo","paper","False","True","True","False","False","False","m19","Core Set 2019","https://api.scryfall.com/sets/2f5f2509-56db-414d-9a7e-6e312ec3760c","https://api.scryfall.com/cards/search?order=set&q=e%3Am19&unique=prints","https://scryfall.com/sets/m19?utm_source=api","https://api.scryfall.com/cards/40b03528-f4ec-4825-ba4c-c485cb4eab3a/rulings","https://api.scryfall.com/cards/search?order=released&q=oracleid%3Abdb319a6-a1cd-44f5-999d-af1bb55b2fc4&unique=prints","95","False","common","""Fleshy, with just a hint of leather. A fine vintage.""","1c07a04a-9478-4bd5-addc-103dacdd7587","Anna Steinbauer","black","2015","","False","False","3128","0.10","0.42","0.06","0.01","https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=447231","https://decks.tcgplayer.com/magic/deck/search?contains=Epicure+of+Blood&page=1&partner=Scryfall&utm_campaign=affiliate&utm_medium=scryfall&utm_source=scryfall","http://edhrec.com/route/?cc=Epicure+of+Blood","http://mtgtop8.com/search?MD_check=1&SB_check=1&cards=Epicure+of+Blood","https://shop.tcgplayer.com/product/productsearch?id=169073&partner=Scryfall&utm_campaign=affiliate&utm_medium=scryfall&utm_source=scryfall","https://www.cardmarket.com/en/Magic/Products/Singles/Core-2019/Epicure-of-Blood?referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall","https://www.cardhoarder.com/cards/68351?affiliate_id=scryfall&ref=card-profile&utm_campaign=affiliate&utm_medium=card&utm_source=scryfall"
"","","","","card","975f61eb-a121-4f43-93a4-c6f20c6aee84","46665089-aa3d-44c3-964d-6638dfbb5782","447190","","68269","67788","169299","Essence Scatter","en","2018-07-13","https://api.scryfall.com/cards/975f61eb-a121-4f43-93a4-c6f20c6aee84","https://scryfall.com/card/m19/54/essence-scatter?utm_source=api","normal","True","https://img.scryfall.com/cards/small/en/m19/54.jpg?1531451298","https://img.scryfall.com/cards/normal/en/m19/54.jpg?1531451298","https://img.scryfall.com/cards/large/en/m19/54.jpg?1531451298","https://img.scryfall.com/cards/png/en/m19/54.png?1531451298","https://img.scryfall.com/cards/art_crop/en/m19/54.jpg?1531451298","https://img.scryfall.com/cards/border_crop/en/m19/54.jpg?1531451298","{1},{U}","2.0","Instant","Counter target creature spell.","","","","U","","","U","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","legal","legal","legal","legal","legal","legal","legal","legal","legal","legal","not_legal","arena","mtgo","paper","False","True","True","False","False","True","m19","Core Set 2019","https://api.scryfall.com/sets/2f5f2509-56db-414d-9a7e-6e312ec3760c","https://api.scryfall.com/cards/search?order=set&q=e%3Am19&unique=prints","https://scryfall.com/sets/m19?utm_source=api","https://api.scryfall.com/cards/975f61eb-a121-4f43-93a4-c6f20c6aee84/rulings","https://api.scryfall.com/cards/search?order=released&q=oracleid%3A46665089-aa3d-44c3-964d-6638dfbb5782&unique=prints","54","False","common","Dependence on luck is anathema to Kefnet's rigorous studies. Those who hope to escape his maze by chance never succeed.","22af35ca-8b9b-4268-b8ac-e593e4dd05e4","Josh Hass","black","2015","","False","False","1944","0.13","1.14","0.07","0.01","https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=447190","https://decks.tcgplayer.com/magic/deck/search?contains=Essence+Scatter&page=1&partner=Scryfall&utm_campaign=affiliate&utm_medium=scryfall&utm_source=scryfall","http://edhrec.com/route/?cc=Essence+Scatter","http://mtgtop8.com/search?MD_check=1&SB_check=1&cards=Essence+Scatter","https://shop.tcgplayer.com/product/productsearch?id=169299&partner=Scryfall&utm_campaign=affiliate&utm_medium=scryfall&utm_source=scryfall","https://www.cardmarket.com/en/Magic/Products/Singles/Core-2019/Essence-Scatter?referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall","https://www.cardhoarder.com/cards/68269?affiliate_id=scryfall&ref=card-profile&utm_campaign=affiliate&utm_medium=card&utm_source=scryfall"
"","","","","card","ccad82f5-5c5c-42ad-b66e-942f0d9631ca","fd28fe55-36cd-4242-8dd4-edb58fbb9895","447191","","68271","67790","168589","Exclusion Mage","en","2018-07-13","https://api.scryfall.com/cards/ccad82f5-5c5c-42ad-b66e-942f0d9631ca","https://scryfall.com/card/m19/55/exclusion-mage?utm_source=api","normal","True","https://img.scryfall.com/cards/small/en/m19/55.jpg?1531451308","https://img.scryfall.com/cards/normal/en/m19/55.jpg?1531451308","https://img.scryfall.com/cards/large/en/m19/55.jpg?1531451308","https://img.scryfall.com/cards/png/en/m19/55.png?1531451308","https://img.scryfall.com/cards/art_crop/en/m19/55.jpg?1531451308","https://img.scryfall.com/cards/border_crop/en/m19/55.jpg?1531451308","{2},{U}","3.0","Creature — Human Wizard","When Exclusion Mage enters the battlefield, return target creature an opponent controls to its owner's hand.","","2","2","U","","","U","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","legal","legal","legal","legal","legal","not_legal","legal","not_legal","legal","legal","not_legal","arena","mtgo","paper","False","True","True","False","False","False","m19","Core Set 2019","https://api.scryfall.com/sets/2f5f2509-56db-414d-9a7e-6e312ec3760c","https://api.scryfall.com/cards/search?order=set&q=e%3Am19&unique=prints","https://scryfall.com/sets/m19?utm_source=api","https://api.scryfall.com/cards/ccad82f5-5c5c-42ad-b66e-942f0d9631ca/rulings","https://api.scryfall.com/cards/search?order=released&q=oracleid%3Afd28fe55-36cd-4242-8dd4-edb58fbb9895&unique=prints","55","False","uncommon","Successful battles start with knowing who's worth fighting.","9086e20e-d9fc-4bfd-ac56-23502544901a","Chris Seaman","black","2015","","False","False","3161","0.26","1.46","0.19","0.04","https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=447191","https://decks.tcgplayer.com/magic/deck/search?contains=Exclusion+Mage&page=1&partner=Scryfall&utm_campaign=affiliate&utm_medium=scryfall&utm_source=scryfall","http://edhrec.com/route/?cc=Exclusion+Mage","http://mtgtop8.com/search?MD_check=1&SB_check=1&cards=Exclusion+Mage","https://shop.tcgplayer.com/product/productsearch?id=168589&partner=Scryfall&utm_campaign=affiliate&utm_medium=scryfall&utm_source=scryfall","https://www.cardmarket.com/en/Magic/Products/Singles/Core-2019/Exclusion-Mage?referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall","https://www.cardhoarder.com/cards/68271?affiliate_id=scryfall&ref=card-profile&utm_campaign=affiliate&utm_medium=card&utm_source=scryfall"
"","","","","card","608f431b-a05c-4610-94f7-928d87b2c056","ab8301da-f9f7-4d90-afae-bd7e60834c22","447370","","68629","68148","169294","Explosive Apparatus","en","2018-07-13","https://api.scryfall.com/cards/608f431b-a05c-4610-94f7-928d87b2c056","https://scryfall.com/card/m19/233/explosive-apparatus?utm_source=api","normal","True","https://img.scryfall.com/cards/small/en/m19/233.jpg?1531451334","https://img.scryfall.com/cards/normal/en/m19/233.jpg?1531451334","https://img.scryfall.com/cards/large/en/m19/233.jpg?1531451334","https://img.scryfall.com/cards/png/en/m19/233.png?1531451334","https://img.scryfall.com/cards/art_crop/en/m19/233.jpg?1531451334","https://img.scryfall.com/cards/border_crop/en/m19/233.jpg?1531451334","{1}","1.0","Artifact","{3}, {T}, Sacrifice Explosive Apparatus: It deals 2 damage to any target.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","legal","legal","legal","legal","legal","legal","legal","legal","legal","legal","not_legal","arena","mtgo","paper","False","True","True","False","False","True","m19","Core Set 2019","https://api.scryfall.com/sets/2f5f2509-56db-414d-9a7e-6e312ec3760c","https://api.scryfall.com/cards/search?order=set&q=e%3Am19&unique=prints","https://scryfall.com/sets/m19?utm_source=api","https://api.scryfall.com/cards/608f431b-a05c-4610-94f7-928d87b2c056/rulings","https://api.scryfall.com/cards/search?order=released&q=oracleid%3Aab8301da-f9f7-4d90-afae-bd7e60834c22&unique=prints","233","False","common","""Souls are volatile things. When compressed and loaded into a handheld device, their destructive potential is quite impressive.""\n—Dierk, geistmage","6599f01f-e56e-44c7-9dbb-6bc9168ec0c1","Lindsey Look","black","2015","","False","False","10688","0.03","0.07","0.03","0.01","https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=447370","https://decks.tcgplayer.com/magic/deck/search?contains=Explosive+Apparatus&page=1&partner=Scryfall&utm_campaign=affiliate&utm_medium=scryfall&utm_source=scryfall","http://edhrec.com/route/?cc=Explosive+Apparatus","http://mtgtop8.com/search?MD_check=1&SB_check=1&cards=Explosive+Apparatus","https://shop.tcgplayer.com/product/productsearch?id=169294&partner=Scryfall&utm_campaign=affiliate&utm_medium=scryfall&utm_source=scryfall","https://www.cardmarket.com/en/Magic/Products/Singles/Core-2019/Explosive-Apparatus?referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall","https://www.cardhoarder.com/cards/68629?affiliate_id=scryfall&ref=card-profile&utm_campaign=affiliate&utm_medium=card&utm_source=scryfall"
