"object","total_cards","has_more","data__object","data__id","data__oracle_id","data__multiverse_ids__-","data__mtgo_id","data__arena_id","data__tcgplayer_id","data__name","data__lang","data__released_at","data__uri","data__scryfall_uri","data__layout","data__highres_image","data__image_uris__small","data__image_uris__normal","data__image_uris__large","data__image_uris__png","data__image_uris__art_crop","data__image_uris__border_crop","data__mana_cost","data__cmc","data__type_line","data__oracle_text","data__loyalty","data__power","data__toughness","data__colors__001","data__colors__002","data__colors__003","data__color_identity__001","data__color_identity__002","data__color_identity__003","data__all_parts__object","data__all_parts__id","data__all_parts__component","data__all_parts__name","data__all_parts__type_line","data__all_parts__uri","data__legalities__standard","data__legalities__future","data__legalities__frontier","data__legalities__modern","data__legalities__legacy","data__legalities__pauper","data__legalities__vintage","data__legalities__penny","data__legalities__commander","data__legalities__duel","data__legalities__oldschool","data__games__001","data__games__002","data__games__003","data__reserved","data__foil","data__nonfoil","data__oversized","data__promo","data__reprint","data__set","data__set_name","data__set_uri","data__set_search_uri","data__scryfall_set_uri","data__rulings_uri","data__prints_search_uri","data__collector_number","data__digital","data__rarity","data__flavor_text","data__illustration_id","data__artist","data__border_color","data__frame","data__frame_effect","data__full_art","data__story_spotlight","data__edhrec_rank","data__prices__usd","data__prices__usd_foil","data__prices__eur","data__prices__tix","data__related_uris__gatherer","data__related_uris__tcgplayer_decks","data__related_uris__edhrec","data__related_uris__mtgtop8","data__purchase_uris__tcgplayer","data__purchase_uris__cardmarket","data__purchase_uris__cardhoarder"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","related_card","fd8ca5ee-7b93-4248-8f4a-b88261ee1eed","token","Knight","Token Creature — Knight","https://api.scryfall.com/cards/fd8ca5ee-7b93-4248-8f4a-b88261ee1eed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","card","36b4c374-42a4-4912-8a74-a11c3fa0e065","e9f410c1-d93d-4291-95fc-513832fb36e0","450232","68103","68252","168626","Silverbeak Griffin","en","2018-07-13","https://api.scryfall.com/cards/36b4c374-42a4-4912-8a74-a11c3fa0e065","https://scryfall.com/card/m19/285/silverbeak-griffin?utm_source=api","normal","True","https://img.scryfall.com/cards/small/en/m19/285.jpg?1531451942","https://img.scryfall.com/cards/normal/en/m19/285.jpg?1531451942","https://img.scryfall.com/cards/large/en/m19/285.jpg?1531451942","https://img.scryfall.com/cards/png/en/m19/285.png?1531451942","https://img.scryfall.com/cards/art_crop/en/m19/285.jpg?1531451942","https://img.scryfall.com/cards/border_crop/en/m19/285.jpg?1531451942","{W},{W}","2.0","Creature — Griffin","Flying (This creature can't be blocked except by creatures with flying or reach.)","","2","2","W","","","W","","","","","","","","","legal","legal","legal","legal","legal","legal","legal","not_legal","legal","legal","not_legal","arena","mtgo","paper","False","False","True","False","False","False","m19","Core Set 2019","https://api.scryfall.com/sets/2f5f2509-56db-414d-9a7e-6e312ec3760c","https://api.scryfall.com/cards/search?order=set&q=e%3Am19&unique=prints","https://scryfall.com/sets/m19?utm_source=api","https://api.scryfall.com/cards/36b4c374-42a4-4912-8a74-a11c3fa0e065/rulings","https://api.scryfall.com/cards/search?order=released&q=oracleid%3Ae9f410c1-d93d-4291-95fc-513832fb36e0&unique=prints","285","False","common","A pair of domesticated griffins escaped from captivity a century ago. Now the skies are filled with the songs of their descendants.","18f62bf9-98c7-4978-899a-9c9fc1466667","Viktor Titov","black","2015","","False","False","13782","0.61","null","0.07","3.01","https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=450232","https://decks.tcgplayer.com/magic/deck/search?contains=Silverbeak+Griffin&page=1&partner=Scryfall&utm_campaign=affiliate&utm_medium=scryfall&utm_source=scryfall","http://edhrec.com/route/?cc=Silverbeak+Griffin","http://mtgtop8.com/search?MD_check=1&SB_check=1&cards=Silverbeak+Griffin","https://shop.tcgplayer.com/product/productsearch?id=168626&partner=Scryfall&utm_campaign=affiliate&utm_medium=scryfall&utm_source=scryfall","https://www.cardmarket.com/en/Magic/Products/Singles/Core-2019/Silverbeak-Griffin?referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall","https://www.cardhoarder.com/cards/68103?affiliate_id=scryfall&ref=card-profile&utm_campaign=affiliate&utm_medium=card&utm_source=scryfall"
"","","","card","f320e9f2-963d-468a-bf7a-726ef11e886d","22da0659-7cd0-4277-b6d2-7d954dcd7729","450250","68139","68288","169163","Skalla Wolf","en","2018-07-13","https://api.scryfall.com/cards/f320e9f2-963d-468a-bf7a-726ef11e886d","https://scryfall.com/card/m19/303/skalla-wolf?utm_source=api","normal","True","https://img.scryfall.com/cards/small/en/m19/303.jpg?1531452097","https://img.scryfall.com/cards/normal/en/m19/303.jpg?1531452097","https://img.scryfall.com/cards/large/en/m19/303.jpg?1531452097","https://img.scryfall.com/cards/png/en/m19/303.png?1531452097","https://img.scryfall.com/cards/art_crop/en/m19/303.jpg?1531452097","https://img.scryfall.com/cards/border_crop/en/m19/303.jpg?1531452097","{3},{G},{G}","5.0","Creature — Wolf Spirit","When Skalla Wolf enters the battlefield, look at the top five cards of your library. You may reveal a green card from among them and put it into your hand. Put the rest on the bottom of your library in a random order.","","3","3","G","","","G","","","","","","","","","legal","legal","legal","legal","legal","not_legal","legal","not_legal","legal","legal","not_legal","arena","mtgo","paper","False","False","True","False","False","False","m19","Core Set 2019","https://api.scryfall.com/sets/2f5f2509-56db-414d-9a7e-6e312ec3760c","https://api.scryfall.com/cards/search?order=set&q=e%3Am19&unique=prints","https://scryfall.com/sets/m19?utm_source=api","https://api.scryfall.com/cards/f320e9f2-963d-468a-bf7a-726ef11e886d/rulings","https://api.scryfall.com/cards/search?order=released&q=oracleid%3A22da0659-7cd0-4277-b6d2-7d954dcd7729&unique=prints","303","False","rare","""This imprint was the familiar of a friend.""\n—Vivien Reid","840ae3e5-ea7b-44ef-afff-80337697f5df","Lius Lasahido","black","2015","","False","False","6500","1.52","null","0.29","null","https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=450250","https://decks.tcgplayer.com/magic/deck/search?contains=Skalla+Wolf&page=1&partner=Scryfall&utm_campaign=affiliate&utm_medium=scryfall&utm_source=scryfall","http://edhrec.com/route/?cc=Skalla+Wolf","http://mtgtop8.com/search?MD_check=1&SB_check=1&cards=Skalla+Wolf","https://shop.tcgplayer.com/product/productsearch?id=169163&partner=Scryfall&utm_campaign=affiliate&utm_medium=scryfall&utm_source=scryfall","https://www.cardmarket.com/en/Magic/Products/Singles/Core-2019/Skalla-Wolf?referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall","https://www.cardhoarder.com/cards/68139?affiliate_id=scryfall&ref=card-profile&utm_campaign=affiliate&utm_medium=card&utm_source=scryfall"
"","","","card","8fee5cc4-a686-4ce6-aa6b-1b8a88e6dea3","3792763c-7aa0-4055-b8a1-3257e0443ef1","447254","68397","67916","168464","Skeleton Archer","en","2018-07-13","https://api.scryfall.com/cards/8fee5cc4-a686-4ce6-aa6b-1b8a88e6dea3","https://scryfall.com/card/m19/118/skeleton-archer?utm_source=api","normal","True","https://img.scryfall.com/cards/small/en/m19/118.jpg?1531452173","https://img.scryfall.com/cards/normal/en/m19/118.jpg?1531452173","https://img.scryfall.com/cards/large/en/m19/118.jpg?1531452173","https://img.scryfall.com/cards/png/en/m19/118.png?1531452173","https://img.scryfall.com/cards/art_crop/en/m19/118.jpg?1531452173","https://img.scryfall.com/cards/border_crop/en/m19/118.jpg?1531452173","{3},{B}","4.0","Creature — Skeleton Archer","When Skeleton Archer enters the battlefield, it deals 1 damage to any target.","","3","3","B","","","B","","","","","","","","","legal","legal","legal","legal","legal","legal","legal","legal","legal","legal","not_legal","arena","mtgo","paper","False","True","True","False","False","False","m19","Core Set 2019","https://api.scryfall.com/sets/2f5f2509-56db-414d-9a7e-6e312ec3760c","https://api.scryfall.com/cards/search?order=set&q=e%3Am19&unique=prints","https://scryfall.com/sets/m19?utm_source=api","https://api.scryfall.com/cards/8fee5cc4-a686-4ce6-aa6b-1b8a88e6dea3/rulings","https://api.scryfall.com/cards/search?order=released&q=oracleid%3A3792763c-7aa0-4055-b8a1-3257e0443ef1&unique=prints","118","False","common","""When it comes to killing with precision, a soul is but a hindrance.""\n—Isareth the Awakener","37a040f5-1ea2-46b2-888e-1c59ec29bf27","Randy Vargas","black","2015","","False","False","11499","0.05","0.16","0.02","0.01","https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=447254","https://decks.tcgplayer.com/magic/deck/search?contains=Skeleton+Archer&page=1&partner=Scryfall&utm_campaign=affiliate&utm_medium=scryfall&utm_source=scryfall","http://edhrec.com/route/?cc=Skeleton+Archer","http://mtgtop8.com/search?MD_check=1&SB_check=1&cards=Skeleton+Archer","https://shop.tcgplayer.com/product/productsearch?id=168464&partner=Scryfall&utm_campaign=affiliate&utm_medium=scryfall&utm_source=scryfall","https://www.cardmarket.com/en/Magic/Products/Search?referrer=scryfall&searchString=Skeleton+Archer&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall","https://www.cardhoarder.com/cards/68397?affiliate_id=scryfall&ref=card-profile&utm_campaign=affiliate&utm_medium=card&utm_source=scryfall"
"","","","card","586d5000-1fdb-4bfe-aa34-63b25ee94bb9","6e51a0b2-e07f-4c9d-b055-dd1dcd2e29d4","447209","68307","67826","168591","Skilled Animator","en","2018-07-13","https://api.scryfall.com/cards/586d5000-1fdb-4bfe-aa34-63b25ee94bb9","https://scryfall.com/card/m19/73/skilled-animator?utm_source=api","normal","True","https://img.scryfall.com/cards/small/en/m19/73.jpg?1531451485","https://img.scryfall.com/cards/normal/en/m19/73.jpg?1531451485","https://img.scryfall.com/cards/large/en/m19/73.jpg?1531451485","https://img.scryfall.com/cards/png/en/m19/73.png?1531451485","https://img.scryfall.com/cards/art_crop/en/m19/73.jpg?1531451485","https://img.scryfall.com/cards/border_crop/en/m19/73.jpg?1531451485","{2},{U}","3.0","Creature — Human Artificer","When Skilled Animator enters the battlefield, target artifact you control becomes an artifact creature with base power and toughness 5/5 for as long as Skilled Animator remains on the battlefield.","","1","3","U","","","U","","","","","","","","","legal","legal","legal","legal","legal","not_legal","legal","legal","legal","legal","not_legal","arena","mtgo","paper","False","True","True","False","False","False","m19","Core Set 2019","https://api.scryfall.com/sets/2f5f2509-56db-414d-9a7e-6e312ec3760c","https://api.scryfall.com/cards/search?order=set&q=e%3Am19&unique=prints","https://scryfall.com/sets/m19?utm_source=api","https://api.scryfall.com/cards/586d5000-1fdb-4bfe-aa34-63b25ee94bb9/rulings","https://api.scryfall.com/cards/search?order=released&q=oracleid%3A6e51a0b2-e07f-4c9d-b055-dd1dcd2e29d4&unique=prints","73","False","uncommon","","3a604df5-24f2-4ce4-83ea-7894599d1c1f","Jason A. Engle","black","2015","","False","False","8947","0.05","0.27","0.06","0.01","https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=447209","https://decks.tcgplayer.com/magic/deck/search?contains=Skilled+Animator&page=1&partner=Scryfall&utm_campaign=affiliate&utm_medium=scryfall&utm_source=scryfall","http://edhrec.com/route/?cc=Skilled+Animator","http://mtgtop8.com/search?MD_check=1&SB_check=1&cards=Skilled+Animator","https://shop.tcgplayer.com/product/productsearch?id=168591&partner=Scryfall&utm_campaign=affiliate&utm_medium=scryfall&utm_source=scryfall","https://www.cardmarket.com/en/Magic/Products/Search?referrer=scryfall&searchString=Skilled+Animator&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall","https://www.cardhoarder.com/cards/68307?affiliate_id=scryfall&ref=card-profile&utm_campaign=affiliate&utm_medium=card&utm_source=scryfall"
"","","","card","2c7f2740-a193-4b4c-af00-2dd22d74a4ba","41684707-5118-45cf-892d-46b66045d026","447255","68399","67918","168465","Skymarch Bloodletter","en","2018-07-13","https://api.scryfall.com/cards/2c7f2740-a193-4b4c-af00-2dd22d74a4ba","https://scryfall.com/card/m19/119/skymarch-bloodletter?utm_source=api","normal","True","https://img.scryfall.com/cards/small/en/m19/119.jpg?1531452185","https://img.scryfall.com/cards/normal/en/m19/119.jpg?1531452185","https://img.scryfall.com/cards/large/en/m19/119.jpg?1531452185","https://img.scryfall.com/cards/png/en/m19/119.png?1531452185","https://img.scryfall.com/cards/art_crop/en/m19/119.jpg?1531452185","https://img.scryfall.com/cards/border_crop/en/m19/119.jpg?1531452185","{2},{B}","3.0","Creature — Vampire Soldier","Flying\nWhen Skymarch Bloodletter enters the battlefield, target opponent loses 1 life and you gain 1 life.","","2","2","B","","","B","","","","","","","","","legal","legal","legal","legal","legal","legal","legal","legal","legal","legal","not_legal","arena","mtgo","paper","False","True","True","False","False","True","m19","Core Set 2019","https://api.scryfall.com/sets/2f5f2509-56db-414d-9a7e-6e312ec3760c","https://api.scryfall.com/cards/search?order=set&q=e%3Am19&unique=prints","https://scryfall.com/sets/m19?utm_source=api","https://api.scryfall.com/cards/2c7f2740-a193-4b4c-af00-2dd22d74a4ba/rulings","https://api.scryfall.com/cards/search?order=released&q=oracleid%3A41684707-5118-45cf-892d-46b66045d026&unique=prints","119","False","common","From the perpetual shadowsmoke that hung above the ship, a silent form emerged, lips curled with malice and anticipation.","6109be57-3dc0-49f0-9bc7-c9a20fbab97b","Tomasz Jedruszek","black","2015","","False","False","7642","0.05","0.12","0.03","0.04","https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=447255","https://decks.tcgplayer.com/magic/deck/search?contains=Skymarch+Bloodletter&page=1&partner=Scryfall&utm_campaign=affiliate&utm_medium=scryfall&utm_source=scryfall","http://edhrec.com/route/?cc=Skymarch+Bloodletter","http://mtgtop8.com/search?MD_check=1&SB_check=1&cards=Skymarch+Bloodletter","https://shop.tcgplayer.com/product/productsearch?id=168465&partner=Scryfall&utm_campaign=affiliate&utm_medium=scryfall&utm_source=scryfall","https://www.cardmarket.com/en/Magic/Products/Search?referrer=scryfall&searchString=Skymarch+Bloodletter&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall","https://www.cardhoarder.com/cards/68399?affiliate_id=scryfall&ref=card-profile&utm_campaign=affiliate&utm_medium=card&utm_source=scryfall"
"","","","card","650461af-081b-4cc9-a140-865a666f1443","104386d9-93b4-4a18-86d5-68718b474f4a","447361","68611","68130","169157","Skyrider Patrol","en","2018-07-13","https://api.scryfall.com/cards/650461af-081b-4cc9-a140-865a666f1443","https://scryfall.com/card/m19/224/skyrider-patrol?utm_source=api","normal","True","https://img.scryfall.com/cards/small/en/m19/224.jpg?1531451230","https://img.scryfall.com/cards/normal/en/m19/224.jpg?1531451230","https://img.scryfall.com/cards/large/en/m19/224.jpg?1531451230","https://img.scryfall.com/cards/png/en/m19/224.png?1531451230","https://img.scryfall.com/cards/art_crop/en/m19/224.jpg?1531451230","https://img.scryfall.com/cards/border_crop/en/m19/224.jpg?1531451230","{2},{G},{U}","4.0","Creature — Elf Scout","Flying\nAt the beginning of combat on your turn, you may pay {G},{U}. When you do, put a +1/+1 counter on another target creature you control, and that creature gains flying until end of turn.","","2","3","G","U","","G","U","","","","","","","","legal","legal","legal","legal","legal","not_legal","legal","legal","legal","legal","not_legal","arena","mtgo","paper","False","True","True","False","False","False","m19","Core Set 2019","https://api.scryfall.com/sets/2f5f2509-56db-414d-9a7e-6e312ec3760c","https://api.scryfall.com/cards/search?order=set&q=e%3Am19&unique=prints","https://scryfall.com/sets/m19?utm_source=api","https://api.scryfall.com/cards/650461af-081b-4cc9-a140-865a666f1443/rulings","https://api.scryfall.com/cards/search?order=released&q=oracleid%3A104386d9-93b4-4a18-86d5-68718b474f4a&unique=prints","224","False","uncommon","","c682eef3-b3ef-4a15-9c6c-fa2ab2038a63","Mitchell Malloy","black","2015","","False","False","6013","0.09","0.18","0.06","0.01","https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=447361","https://decks.tcgplayer.com/magic/deck/search?contains=Skyrider+Patrol&page=1&partner=Scryfall&utm_campaign=affiliate&utm_medium=scryfall&utm_source=scryfall","http://edhrec.com/route/?cc=Skyrider+Patrol","http://mtgtop8.com/search?MD_check=1&SB_check=1&cards=Skyrider+Patrol","https://shop.tcgplayer.com/product/productsearch?id=169157&partner=Scryfall&utm_campaign=affiliate&utm_medium=scryfall&utm_source=scryfall","https://www.cardmarket.com/en/Magic/Products/Search?referrer=scryfall&searchString=Skyrider+Patrol&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall","https://www.cardhoarder.com/cards/68611?affiliate_id=scryfall&ref=card-profile&utm_campaign=affiliate&utm_medium=card&utm_source=scryfall"
"","","","card","bd2c1fb7-3c1d-49a9-b2c2-78ba2264df38","974f788a-039f-4310-a2fe-16b14a1e2d35","447382","68653","68172","168604","Skyscanner","en","2018-07-13","https://api.scryfall.com/cards/bd2c1fb7-3c1d-49a9-b2c2-78ba2264df38","https://scryfall.com/card/m19/245/skyscanner?utm_source=api","normal","True","https://img.scryfall.com/cards/small/en/m19/245.jpg?1531451440","https://img.scryfall.com/cards/normal/en/m19/245.jpg?1531451440","https://img.scryfall.com/cards/large/en/m19/245.jpg?1531451440","https://img.scryfall.com/cards/png/en/m19/245.png?1531451440","https://img.scryfall.com/cards/art_crop/en/m19/245.jpg?1531451440","https://img.scryfall.com/cards/border_crop/en/m19/245.jpg?1531451440","{3}","3.0","Artifact Creature — Thopter","Flying\nWhen Skyscanner enters the battlefield, draw a card.","","1","1","","","","","","","","","","","","","legal","legal","legal","legal","legal","legal","legal","legal","legal","legal","not_legal","arena","mtgo","paper","False","True","True","False","False","False","m19","Core Set 2019","https://api.scryfall.com/sets/2f5f2509-56db-414d-9a7e-6e312ec3760c","https://api.scryfall.com/cards/search?order=set&q=e%3Am19&unique=prints","https://scryfall.com/sets/m19?utm_source=api","https://api.scryfall.com/cards/bd2c1fb7-3c1d-49a9-b2c2-78ba2264df38/rulings","https://api.scryfall.com/cards/search?order=released&q=oracleid%3A974f788a-039f-4310-a2fe-16b14a1e2d35&unique=prints","245","False","common","The municipal senate makes extensive use of the thopters, mostly to gather dirt on rival senators.","a2c81d17-a923-4657-977a-75d095ad2503","Adam Paquette","black","2015","","False","False","2649","0.04","0.27","0.07","0.01","https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=447382","https://decks.tcgplayer.com/magic/deck/search?contains=Skyscanner&page=1&partner=Scryfall&utm_campaign=affiliate&utm_medium=scryfall&utm_source=scryfall","http://edhrec.com/route/?cc=Skyscanner","http://mtgtop8.com/search?MD_check=1&SB_check=1&cards=Skyscanner","https://shop.tcgplayer.com/product/productsearch?id=168604&partner=Scryfall&utm_campaign=affiliate&utm_medium=scryfall&utm_source=scryfall","https://www.cardmarket.com/en/Magic/Products/Singles/Core-2019/Skyscanner?referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall","https://www.cardhoarder.com/cards/68653?affiliate_id=scryfall&ref=card-profile&utm_campaign=affiliate&utm_medium=card&utm_source=scryfall"
"","","","card","e0c53e64-69cf-4296-8a1e-f8817f25c0b4","9b93ff69-f195-4d72-8e1d-574c3e53bca8","447210","68309","67828","168452","Sleep","en","2018-07-13","https://api.scryfall.com/cards/e0c53e64-69cf-4296-8a1e-f8817f25c0b4","https://scryfall.com/card/m19/74/sleep?utm_source=api","normal","True","https://img.scryfall.com/cards/small/en/m19/74.jpg?1531451501","https://img.scryfall.com/cards/normal/en/m19/74.jpg?1531451501","https://img.scryfall.com/cards/large/en/m19/74.jpg?1531451501","https://img.scryfall.com/cards/png/en/m19/74.png?1531451501","https://img.scryfall.com/cards/art_crop/en/m19/74.jpg?1531451501","https://img.scryfall.com/cards/border_crop/en/m19/74.jpg?1531451501","{2},{U},{U}","4.0","Sorcery","Tap all creatures target player controls. Those creatures don't untap during that player's next untap step.","","","","U","","","U","","","","","","","","","legal","legal","legal","legal","legal","not_legal","legal","legal","legal","legal","not_legal","arena","mtgo","paper","False","True","True","False","False","True","m19","Core Set 2019","https://api.scryfall.com/sets/2f5f2509-56db-414d-9a7e-6e312ec3760c","https://api.scryfall.com/cards/search?order=set&q=e%3Am19&unique=prints","https://scryfall.com/sets/m19?utm_source=api","https://api.scryfall.com/cards/e0c53e64-69cf-4296-8a1e-f8817f25c0b4/rulings","https://api.scryfall.com/cards/search?order=released&q=oracleid%3A9b93ff69-f195-4d72-8e1d-574c3e53bca8&unique=prints","74","False","uncommon","""I give them dreams so wondrous that they hesitate to return to the world of the conscious.""\n—Garild, merfolk mage","445573a6-0e60-4c4a-a93b-743ba75e18ba","Chris Rahn","black","2015","","False","False","3371","0.18","0.41","0.13","0.01","https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=447210","https://decks.tcgplayer.com/magic/deck/search?contains=Sleep&page=1&partner=Scryfall&utm_campaign=affiliate&utm_medium=scryfall&utm_source=scryfall","http://edhrec.com/route/?cc=Sleep","http://mtgtop8.com/search?MD_check=1&SB_check=1&cards=Sleep","https://shop.tcgplayer.com/product/productsearch?id=168452&partner=Scryfall&utm_campaign=affiliate&utm_medium=scryfall&utm_source=scryfall","https://www.cardmarket.com/en/Magic/Products/Search?referrer=scryfall&searchString=Sleep&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall","https://www.cardhoarder.com/cards/68309?affiliate_id=scryfall&ref=card-profile&utm_campaign=affiliate&utm_medium=card&utm_source=scryfall"
"","","","card","9a13293d-89a7-400c-8309-9f62eeb4769c","b5f4b732-099c-46e7-a03d-d8e4c78245b8","447294","68477","67996","168612","Smelt","en","2018-07-13","https://api.scryfall.com/cards/9a13293d-89a7-400c-8309-9f62eeb4769c","https://scryfall.com/card/m19/158/smelt?utm_source=api","normal","True","https://img.scryfall.com/cards/small/en/m19/158.jpg?1531450629","https://img.scryfall.com/cards/normal/en/m19/158.jpg?1531450629","https://img.scryfall.com/cards/large/en/m19/158.jpg?1531450629","https://img.scryfall.com/cards/png/en/m19/158.png?1531450629","https://img.scryfall.com/cards/art_crop/en/m19/158.jpg?1531450629","https://img.scryfall.com/cards/border_crop/en/m19/158.jpg?1531450629","{R}","1.0","Instant","Destroy target artifact.","","","","R","","","R","","","","","","","","","legal","legal","legal","legal","legal","legal","legal","legal","legal","legal","not_legal","arena","mtgo","paper","False","True","True","False","False","True","m19","Core Set 2019","https://api.scryfall.com/sets/2f5f2509-56db-414d-9a7e-6e312ec3760c","https://api.scryfall.com/cards/search?order=set&q=e%3Am19&unique=prints","https://scryfall.com/sets/m19?utm_source=api","https://api.scryfall.com/cards/9a13293d-89a7-400c-8309-9f62eeb4769c/rulings","https://api.scryfall.com/cards/search?order=released&q=oracleid%3Ab5f4b732-099c-46e7-a03d-d8e4c78245b8&unique=prints","158","False","common","The creation of new weapons demands the destruction of others.","da07e5d2-5339-4aa7-aecd-9ed4ce0270e3","Zoltan Boros","black","2015","","False","False","6105","0.05","0.09","0.05","0.04","https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=447294","https://decks.tcgplayer.com/magic/deck/search?contains=Smelt&page=1&partner=Scryfall&utm_campaign=affiliate&utm_medium=scryfall&utm_source=scryfall","http://edhrec.com/route/?cc=Smelt","http://mtgtop8.com/search?MD_check=1&SB_check=1&cards=Smelt","https://shop.tcgplayer.com/product/productsearch?id=168612&partner=Scryfall&utm_campaign=affiliate&utm_medium=scryfall&utm_source=scryfall","https://www.cardmarket.com/en/Magic/Products/Singles/Core-2019/Smelt?referrer=scryfall&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall","https://www.cardhoarder.com/cards/68477?affiliate_id=scryfall&ref=card-profile&utm_campaign=affiliate&utm_medium=card&utm_source=scryfall"
"","","","card","2f6b6cbc-b25c-4221-ae65-a29fcf504f2f","e15060c3-3773-4548-8747-ff59dcf2b519","447211","68311","67830","168453","Snapping Drake","en","2018-07-13","https://api.scryfall.com/cards/2f6b6cbc-b25c-4221-ae65-a29fcf504f2f","https://scryfall.com/card/m19/75/snapping-drake?utm_source=api","normal","True","https://img.scryfall.com/cards/small/en/m19/75.jpg?1531451528","https://img.scryfall.com/cards/normal/en/m19/75.jpg?1531451528","https://img.scryfall.com/cards/large/en/m19/75.jpg?1531451528","https://img.scryfall.com/cards/png/en/m19/75.png?1531451528","https://img.scryfall.com/cards/art_crop/en/m19/75.jpg?1531451528","https://img.scryfall.com/cards/border_crop/en/m19/75.jpg?1531451528","{3},{U}","4.0","Creature — Drake","Flying","","3","2","U","","","U","","","","","","","","","legal","legal","legal","legal","legal","legal","legal","legal","legal","legal","not_legal","arena","mtgo","paper","False","True","True","False","False","True","m19","Core Set 2019","https://api.scryfall.com/sets/2f5f2509-56db-414d-9a7e-6e312ec3760c","https://api.scryfall.com/cards/search?order=set&q=e%3Am19&unique=prints","https://scryfall.com/sets/m19?utm_source=api","https://api.scryfall.com/cards/2f6b6cbc-b25c-4221-ae65-a29fcf504f2f/rulings","https://api.scryfall.com/cards/search?order=released&q=oracleid%3Ae15060c3-3773-4548-8747-ff59dcf2b519&unique=prints","75","False","common","Foul-tempered, poorly trained, and mule-stubborn, the drake is the perfect test of the master's will.","57964414-5542-4e3d-b1ca-fe11d1eb0135","Todd Lockwood","black","2015","","False","False","16821","0.02","0.06","0.02","0.01","https://gatherer.wizards.com/Pages/Card/Details.aspx?multiverseid=447211","https://decks.tcgplayer.com/magic/deck/search?contains=Snapping+Drake&page=1&partner=Scryfall&utm_campaign=affiliate&utm_medium=scryfall&utm_source=scryfall","http://edhrec.com/route/?cc=Snapping+Drake","http://mtgtop8.com/search?MD_check=1&SB_check=1&cards=Snapping+Drake","https://shop.tcgplayer.com/product/productsearch?id=168453&partner=Scryfall&utm_campaign=affiliate&utm_medium=scryfall&utm_source=scryfall","https://www.cardmarket.com/en/Magic/Products/Search?referrer=scryfall&searchString=Snapping+Drake&utm_campaign=card_prices&utm_medium=text&utm_source=scryfall","https://www.cardhoarder.com/cards/68311?affiliate_id=scryfall&ref=card-profile&utm_campaign=affiliate&utm_medium=card&utm_source=scryfall"
